Timestamp,PIT502,Normal/Attack
30/12/2015 2:27:19 AM,0.8009483,Normal
30/12/2015 2:28:19 AM,0.8009483,Normal
30/12/2015 2:29:19 AM,0.8009483,Normal
30/12/2015 2:30:19 AM,0.8009483,Normal
30/12/2015 2:31:19 AM,0.8009483,Normal
30/12/2015 2:32:19 AM,0.8009483,Normal
30/12/2015 2:33:19 AM,0.8009483,Normal
30/12/2015 2:34:19 AM,0.8009483,Normal
30/12/2015 2:35:19 AM,0.8009483,Normal
30/12/2015 2:36:19 AM,0.8009483,Normal
30/12/2015 2:37:19 AM,0.8009483,Normal
30/12/2015 2:38:19 AM,0.8490052,Normal
30/12/2015 2:39:19 AM,0.7689104,Normal
30/12/2015 2:40:19 AM,0.8490052,Normal
30/12/2015 2:41:19 AM,0.7689104,Normal
30/12/2015 2:42:19 AM,0.7689104,Normal
30/12/2015 2:43:19 AM,0.7689104,Normal
30/12/2015 2:44:19 AM,0.7849293,Normal
30/12/2015 2:45:19 AM,0.7368724,Normal
30/12/2015 2:46:19 AM,0.7849293,Normal
30/12/2015 2:47:19 AM,0.7849293,Normal
30/12/2015 2:48:19 AM,0.8009483,Normal
30/12/2015 2:49:19 AM,0.8009483,Normal
30/12/2015 2:50:19 AM,0.8009483,Normal
30/12/2015 2:51:19 AM,0.8009483,Normal
30/12/2015 2:52:19 AM,0.8169672,Normal
30/12/2015 2:53:19 AM,0.7849293,Normal
30/12/2015 2:54:19 AM,0.7849293,Normal
30/12/2015 2:55:19 AM,0.7849293,Normal
30/12/2015 2:56:19 AM,0.7849293,Normal
30/12/2015 2:57:19 AM,0.7849293,Normal
30/12/2015 2:58:19 AM,0.7689104,Normal
30/12/2015 2:59:19 AM,0.8169672,Normal
30/12/2015 3:00:19 AM,0.7849293,Normal
30/12/2015 3:01:19 AM,0.7849293,Normal
30/12/2015 3:02:19 AM,0.7849293,Normal
30/12/2015 3:03:19 AM,0.7849293,Normal
30/12/2015 3:04:19 AM,0.7849293,Normal
30/12/2015 3:05:19 AM,0.8009483,Normal
30/12/2015 3:06:19 AM,0.7689104,Normal
30/12/2015 3:07:19 AM,0.8810431,Normal
30/12/2015 3:08:19 AM,0.8009483,Normal
30/12/2015 3:09:19 AM,0.7689104,Normal
30/12/2015 3:10:19 AM,0.7849293,Normal
30/12/2015 3:11:19 AM,0.7849293,Normal
30/12/2015 3:12:19 AM,0.7689104,Normal
30/12/2015 3:13:19 AM,0.7689104,Normal
30/12/2015 3:14:19 AM,0.7849293,Normal
30/12/2015 3:15:19 AM,0.7689104,Normal
30/12/2015 3:16:19 AM,0.8009483,Normal
30/12/2015 3:17:19 AM,0.7849293,Normal
30/12/2015 3:18:19 AM,0.7689104,Normal
30/12/2015 3:19:19 AM,0.7689104,Normal
30/12/2015 3:20:19 AM,0.7689104,Normal
30/12/2015 3:21:19 AM,0.7849293,Normal
30/12/2015 3:22:19 AM,0.8169672,Normal
30/12/2015 3:23:19 AM,0.8169672,Normal
30/12/2015 3:24:19 AM,0.7849293,Normal
30/12/2015 3:25:19 AM,0.7849293,Normal
30/12/2015 3:26:19 AM,0.8169672,Normal
30/12/2015 3:27:19 AM,0.7849293,Normal
30/12/2015 3:28:19 AM,0.7849293,Normal
30/12/2015 3:29:19 AM,0.8650241,Normal
30/12/2015 3:30:19 AM,0.8490052,Normal
30/12/2015 3:31:19 AM,0.7849293,Normal
30/12/2015 3:32:19 AM,0.7849293,Normal
30/12/2015 3:33:19 AM,0.7849293,Normal
30/12/2015 3:34:19 AM,0.7849293,Normal
30/12/2015 3:35:19 AM,0.7689104,Normal
30/12/2015 3:36:19 AM,0.7849293,Normal
30/12/2015 3:37:19 AM,0.7849293,Normal
30/12/2015 3:38:19 AM,0.7849293,Normal
30/12/2015 3:39:19 AM,0.7689104,Normal
30/12/2015 3:40:19 AM,0.6567776,Normal
30/12/2015 3:41:19 AM,0.7689104,Normal
30/12/2015 3:42:19 AM,0.7208535,Normal
30/12/2015 3:43:19 AM,0.7368724,Normal
30/12/2015 3:44:19 AM,0.8009483,Normal
30/12/2015 3:45:19 AM,0.6888155,Normal
30/12/2015 3:46:19 AM,0.7849293,Normal
30/12/2015 3:47:19 AM,0.7048345,Normal
30/12/2015 3:48:19 AM,0.7689104,Normal
30/12/2015 3:49:19 AM,0.8169672,Normal
30/12/2015 3:50:19 AM,0.7849293,Normal
30/12/2015 3:51:19 AM,0.8009483,Normal
30/12/2015 3:52:19 AM,0.7849293,Normal
30/12/2015 3:53:19 AM,0.7849293,Normal
30/12/2015 3:54:19 AM,0.8009483,Normal
30/12/2015 3:55:19 AM,0.7368724,Normal
30/12/2015 3:56:19 AM,0.8650241,Normal
30/12/2015 3:57:19 AM,0.8009483,Normal
30/12/2015 3:58:19 AM,0.7689104,Normal
30/12/2015 3:59:19 AM,0.7208535,Normal
30/12/2015 4:00:19 AM,0.7849293,Normal
30/12/2015 4:01:19 AM,0.8009483,Normal
30/12/2015 4:02:19 AM,0.8009483,Normal
30/12/2015 4:03:19 AM,0.7849293,Normal
30/12/2015 4:04:19 AM,0.7849293,Normal
30/12/2015 4:05:19 AM,0.7849293,Normal
30/12/2015 4:06:19 AM,0.8009483,Normal
30/12/2015 4:07:19 AM,0.8009483,Normal
30/12/2015 4:08:19 AM,0.7849293,Normal
30/12/2015 4:09:19 AM,0.7849293,Normal
30/12/2015 4:10:19 AM,0.7849293,Normal
30/12/2015 4:11:19 AM,0.7208535,Normal
30/12/2015 4:12:19 AM,0.8009483,Normal
30/12/2015 4:13:19 AM,0.8009483,Normal
30/12/2015 4:14:19 AM,0.7849293,Normal
30/12/2015 4:15:19 AM,0.7849293,Normal
30/12/2015 4:16:19 AM,0.7048345,Normal
30/12/2015 4:17:19 AM,0.7849293,Normal
30/12/2015 4:18:19 AM,0.7368724,Normal
30/12/2015 4:19:19 AM,0.7849293,Normal
30/12/2015 4:20:19 AM,0.7368724,Normal
30/12/2015 4:21:19 AM,0.7689104,Normal
30/12/2015 4:22:19 AM,0.7689104,Normal
30/12/2015 4:23:19 AM,0.8169672,Normal
30/12/2015 4:24:19 AM,0.7689104,Normal
30/12/2015 4:25:19 AM,0.7208535,Normal
30/12/2015 4:26:19 AM,0.8009483,Normal
30/12/2015 4:27:19 AM,0.7689104,Normal
30/12/2015 4:28:19 AM,0.7849293,Normal
30/12/2015 4:29:19 AM,0.7208535,Normal
30/12/2015 4:30:19 AM,0.7689104,Normal
30/12/2015 4:31:19 AM,0.7689104,Normal
30/12/2015 4:32:19 AM,0.7689104,Normal
30/12/2015 4:33:19 AM,0.8169672,Normal
30/12/2015 4:34:19 AM,0.7849293,Normal
30/12/2015 4:35:19 AM,0.7689104,Normal
30/12/2015 4:36:19 AM,0.7849293,Normal
30/12/2015 4:37:19 AM,0.7849293,Normal
30/12/2015 4:38:19 AM,0.7048345,Normal
30/12/2015 4:39:19 AM,0.7368724,Normal
30/12/2015 4:40:19 AM,0.7368724,Normal
30/12/2015 4:41:19 AM,0.7689104,Normal
30/12/2015 4:42:19 AM,0.8009483,Normal
30/12/2015 4:43:19 AM,0.7689104,Normal
30/12/2015 4:44:19 AM,0.7689104,Normal
30/12/2015 4:45:19 AM,0.7689104,Normal
30/12/2015 4:46:19 AM,0.7368724,Normal
30/12/2015 4:47:19 AM,0.8009483,Normal
30/12/2015 4:48:19 AM,0.7849293,Normal
30/12/2015 4:49:19 AM,0.7849293,Normal
30/12/2015 4:50:19 AM,0.7849293,Normal
30/12/2015 4:51:19 AM,0.7849293,Normal
30/12/2015 4:52:19 AM,0.7849293,Normal
30/12/2015 4:53:19 AM,0.7849293,Normal
30/12/2015 4:54:19 AM,0.8009483,Normal
30/12/2015 4:55:19 AM,0.8009483,Normal
30/12/2015 4:56:19 AM,0.8009483,Normal
30/12/2015 4:57:19 AM,0.8009483,Normal
30/12/2015 4:58:19 AM,0.8009483,Normal
30/12/2015 4:59:19 AM,0.7849293,Normal
30/12/2015 5:00:19 AM,0.7849293,Normal
30/12/2015 5:01:19 AM,0.7849293,Normal
30/12/2015 5:02:19 AM,0.7849293,Normal
30/12/2015 5:03:19 AM,0.7849293,Normal
30/12/2015 5:04:19 AM,0.8169672,Normal
30/12/2015 5:05:19 AM,0.8169672,Normal
30/12/2015 5:06:19 AM,0.8009483,Normal
30/12/2015 5:07:19 AM,0.8009483,Normal
30/12/2015 5:08:19 AM,0.7368724,Normal
30/12/2015 5:09:19 AM,0.8490052,Normal
30/12/2015 5:10:19 AM,0.7849293,Normal
30/12/2015 5:11:19 AM,0.8490052,Normal
30/12/2015 5:12:19 AM,0.7849293,Normal
30/12/2015 5:13:19 AM,0.8009483,Normal
30/12/2015 5:14:19 AM,0.8009483,Normal
30/12/2015 5:15:19 AM,0.8009483,Normal
30/12/2015 5:16:19 AM,0.7849293,Normal
30/12/2015 5:17:19 AM,0.8009483,Normal
30/12/2015 5:18:19 AM,0.8009483,Normal
30/12/2015 5:19:19 AM,0.8009483,Normal
30/12/2015 5:20:19 AM,0.8009483,Normal
30/12/2015 5:21:19 AM,0.7208535,Normal
30/12/2015 5:22:19 AM,0.7849293,Normal
30/12/2015 5:23:19 AM,0.8009483,Normal
30/12/2015 5:24:19 AM,0.8009483,Normal
30/12/2015 5:25:19 AM,0.8169672,Normal
30/12/2015 5:26:19 AM,0.7368724,Normal
30/12/2015 5:27:19 AM,0.7689104,Normal
30/12/2015 5:28:19 AM,0.7208535,Normal
30/12/2015 5:29:19 AM,0.7849293,Normal
30/12/2015 5:30:19 AM,0.8009483,Normal
30/12/2015 5:31:19 AM,0.7849293,Normal
30/12/2015 5:32:19 AM,0.7849293,Normal
30/12/2015 5:33:19 AM,0.8169672,Normal
30/12/2015 5:34:19 AM,0.7208535,Normal
30/12/2015 5:35:19 AM,0.7048345,Normal
30/12/2015 5:36:19 AM,0.7849293,Normal
30/12/2015 5:37:19 AM,0.7849293,Normal
30/12/2015 5:38:19 AM,0.8009483,Normal
30/12/2015 5:39:19 AM,0.7849293,Normal
30/12/2015 5:40:19 AM,0.7849293,Normal
30/12/2015 5:41:19 AM,0.7849293,Normal
30/12/2015 5:42:19 AM,0.7368724,Normal
30/12/2015 5:43:19 AM,0.7689104,Normal
30/12/2015 5:44:19 AM,0.7689104,Normal
30/12/2015 5:45:19 AM,0.7689104,Normal
30/12/2015 5:46:19 AM,0.7849293,Normal
30/12/2015 5:47:19 AM,0.7849293,Normal
30/12/2015 5:48:19 AM,0.8009483,Normal
30/12/2015 5:49:19 AM,0.7849293,Normal
30/12/2015 5:50:19 AM,0.7849293,Normal
30/12/2015 5:51:19 AM,0.7208535,Normal
30/12/2015 5:52:19 AM,0.7368724,Normal
30/12/2015 5:53:19 AM,0.7689104,Normal
30/12/2015 5:54:19 AM,0.7689104,Normal
30/12/2015 5:55:19 AM,0.7208535,Normal
30/12/2015 5:56:19 AM,0.8169672,Normal
30/12/2015 5:57:19 AM,0.7048345,Normal
30/12/2015 5:58:19 AM,0.6888155,Normal
30/12/2015 5:59:19 AM,0.7849293,Normal
30/12/2015 6:00:19 AM,0.7689104,Normal
30/12/2015 6:01:19 AM,0.8009483,Normal
30/12/2015 6:02:19 AM,0.7208535,Normal
30/12/2015 6:03:19 AM,0.6888155,Normal
30/12/2015 6:04:19 AM,0.7368724,Normal
30/12/2015 6:05:19 AM,0.6888155,Normal
30/12/2015 6:06:19 AM,0.7368724,Normal
30/12/2015 6:07:19 AM,0.6567776,Normal
30/12/2015 6:08:19 AM,0.7689104,Normal
30/12/2015 6:09:19 AM,0.7689104,Normal
30/12/2015 6:10:19 AM,0.7048345,Normal
30/12/2015 6:11:19 AM,0.7368724,Normal
30/12/2015 6:12:19 AM,0.7689104,Normal
30/12/2015 6:13:19 AM,0.7368724,Normal
30/12/2015 6:14:19 AM,0.6407586,Normal
30/12/2015 6:15:19 AM,0.6567776,Normal
30/12/2015 6:16:19 AM,0.8490052,Normal
30/12/2015 6:17:19 AM,0.7849293,Normal
30/12/2015 6:18:19 AM,0.7849293,Normal
30/12/2015 6:19:19 AM,0.7208535,Normal
30/12/2015 6:20:19 AM,0.7368724,Normal
30/12/2015 6:21:19 AM,0.7368724,Normal
30/12/2015 6:22:19 AM,0.7208535,Normal
30/12/2015 6:23:19 AM,0.6567776,Normal
30/12/2015 6:24:19 AM,0.6407586,Normal
30/12/2015 6:25:19 AM,0.6888155,Normal
30/12/2015 6:26:19 AM,0.7368724,Normal
30/12/2015 6:27:19 AM,0.7368724,Normal
30/12/2015 6:28:19 AM,0.6407586,Normal
30/12/2015 6:29:19 AM,0.7208535,Normal
30/12/2015 6:30:19 AM,0.7849293,Normal
30/12/2015 6:31:19 AM,0.7208535,Normal
30/12/2015 6:32:19 AM,0.7368724,Normal
30/12/2015 6:33:19 AM,0.7368724,Normal
30/12/2015 6:34:19 AM,0.7048345,Normal
30/12/2015 6:35:19 AM,0.6888155,Normal
30/12/2015 6:36:19 AM,0.7208535,Normal
30/12/2015 6:37:19 AM,0.7368724,Normal
30/12/2015 6:38:19 AM,0.7849293,Normal
30/12/2015 6:39:19 AM,0.7048345,Normal
30/12/2015 6:40:19 AM,0.6888155,Normal
30/12/2015 6:41:19 AM,0.7208535,Normal
30/12/2015 6:42:19 AM,0.6888155,Normal
30/12/2015 6:43:19 AM,0.7048345,Normal
30/12/2015 6:44:19 AM,0.7689104,Normal
30/12/2015 6:45:19 AM,0.7689104,Normal
30/12/2015 6:46:19 AM,0.7368724,Normal
30/12/2015 6:47:19 AM,0.7689104,Normal
30/12/2015 6:48:19 AM,0.8009483,Normal
30/12/2015 6:49:19 AM,0.6888155,Normal
30/12/2015 6:50:19 AM,0.7048345,Normal
30/12/2015 6:51:19 AM,0.8490052,Normal
30/12/2015 6:52:19 AM,0.7689104,Normal
30/12/2015 6:53:19 AM,0.7208535,Normal
30/12/2015 6:54:19 AM,0.7689104,Normal
30/12/2015 6:55:19 AM,0.8650241,Normal
30/12/2015 6:56:19 AM,0.7689104,Normal
30/12/2015 6:57:19 AM,0.7689104,Normal
30/12/2015 6:58:19 AM,0.7689104,Normal
30/12/2015 6:59:19 AM,0.7689104,Normal
30/12/2015 7:00:19 AM,0.7689104,Normal
30/12/2015 7:01:19 AM,0.7689104,Normal
30/12/2015 7:02:19 AM,0.7849293,Normal
30/12/2015 7:03:19 AM,0.7689104,Normal
30/12/2015 7:04:19 AM,0.7689104,Normal
30/12/2015 7:05:19 AM,0.6567776,Normal
30/12/2015 7:06:19 AM,0.8169672,Normal
30/12/2015 7:07:19 AM,0.6407586,Normal
30/12/2015 7:08:19 AM,0.6888155,Normal
30/12/2015 7:09:19 AM,0.7849293,Normal
30/12/2015 7:10:19 AM,0.6407586,Normal
30/12/2015 7:11:19 AM,0.6087207,Normal
30/12/2015 7:12:19 AM,0.6567776,Normal
30/12/2015 7:13:19 AM,0.7368724,Normal
30/12/2015 7:14:19 AM,0.7689104,Normal
30/12/2015 7:15:19 AM,0.7689104,Normal
30/12/2015 7:16:19 AM,0.7208535,Normal
30/12/2015 7:17:19 AM,0.7689104,Normal
30/12/2015 7:18:19 AM,0.8009483,Normal
30/12/2015 7:19:19 AM,0.8009483,Normal
30/12/2015 7:20:19 AM,0.7689104,Normal
30/12/2015 7:21:19 AM,0.7689104,Normal
30/12/2015 7:22:19 AM,0.8009483,Normal
30/12/2015 7:23:19 AM,0.7849293,Normal
30/12/2015 7:24:19 AM,0.8490052,Normal
30/12/2015 7:25:19 AM,0.8169672,Normal
30/12/2015 7:26:19 AM,0.8169672,Normal
30/12/2015 7:27:19 AM,0.8490052,Normal
30/12/2015 7:28:19 AM,0.9771569,Normal
30/12/2015 7:29:19 AM,0.8169672,Normal
30/12/2015 7:30:19 AM,0.8490052,Normal
30/12/2015 7:31:19 AM,0.8810431,Normal
30/12/2015 7:32:19 AM,0.945119,Normal
30/12/2015 7:33:19 AM,0.945119,Normal
30/12/2015 7:34:19 AM,0.8970621,Normal
30/12/2015 7:35:19 AM,0.8970621,Normal
30/12/2015 7:36:19 AM,0.945119,Normal
30/12/2015 7:37:19 AM,0.961138,Normal
30/12/2015 7:38:19 AM,1.009195,Normal
30/12/2015 7:39:19 AM,0.9771569,Normal
30/12/2015 7:40:19 AM,0.961138,Normal
30/12/2015 7:41:19 AM,1.009195,Normal
30/12/2015 7:42:19 AM,1.009195,Normal
30/12/2015 7:43:19 AM,1.025214,Normal
30/12/2015 7:44:19 AM,1.025214,Normal
30/12/2015 7:45:19 AM,1.057252,Normal
30/12/2015 7:46:19 AM,1.025214,Normal
30/12/2015 7:47:19 AM,1.025214,Normal
30/12/2015 7:48:19 AM,1.057252,Normal
30/12/2015 7:49:19 AM,1.121328,Normal
30/12/2015 7:50:19 AM,1.105309,Normal
30/12/2015 7:51:19 AM,1.121328,Normal
30/12/2015 7:52:19 AM,1.185403,Normal
30/12/2015 7:53:19 AM,1.201422,Normal
30/12/2015 7:54:19 AM,1.137347,Normal
30/12/2015 7:55:19 AM,1.185403,Normal
30/12/2015 7:56:19 AM,1.185403,Normal
30/12/2015 7:57:19 AM,1.185403,Normal
30/12/2015 7:58:19 AM,1.201422,Normal
30/12/2015 7:59:19 AM,1.201422,Normal
30/12/2015 8:00:19 AM,1.201422,Normal
30/12/2015 8:01:19 AM,1.201422,Normal
30/12/2015 8:02:19 AM,1.201422,Normal
30/12/2015 8:03:19 AM,1.265498,Normal
30/12/2015 8:04:19 AM,1.201422,Normal
30/12/2015 8:05:19 AM,1.249479,Normal
30/12/2015 8:06:19 AM,1.185403,Normal
30/12/2015 8:07:19 AM,1.345593,Normal
30/12/2015 8:08:19 AM,1.201422,Normal
30/12/2015 8:09:19 AM,1.217441,Normal
30/12/2015 8:10:19 AM,1.249479,Normal
30/12/2015 8:11:19 AM,1.265498,Normal
30/12/2015 8:12:19 AM,1.281517,Normal
30/12/2015 8:13:19 AM,1.281517,Normal
30/12/2015 8:14:19 AM,1.329574,Normal
30/12/2015 8:15:19 AM,1.329574,Normal
30/12/2015 8:16:19 AM,1.361612,Normal
30/12/2015 8:17:19 AM,1.329574,Normal
30/12/2015 8:18:19 AM,1.329574,Normal
30/12/2015 8:19:19 AM,1.345593,Normal
30/12/2015 8:20:19 AM,1.345593,Normal
30/12/2015 8:21:19 AM,1.281517,Normal
30/12/2015 8:22:19 AM,1.361612,Normal
30/12/2015 8:23:19 AM,1.345593,Normal
30/12/2015 8:24:19 AM,1.329574,Normal
30/12/2015 8:25:19 AM,1.361612,Normal
30/12/2015 8:26:19 AM,1.361612,Normal
30/12/2015 8:27:19 AM,1.361612,Normal
30/12/2015 8:28:19 AM,1.345593,Normal
30/12/2015 8:29:19 AM,1.377631,Normal
30/12/2015 8:30:19 AM,1.377631,Normal
30/12/2015 8:31:19 AM,1.377631,Normal
30/12/2015 8:32:19 AM,1.377631,Normal
30/12/2015 8:33:19 AM,1.377631,Normal
30/12/2015 8:34:19 AM,1.377631,Normal
30/12/2015 8:35:19 AM,1.377631,Normal
30/12/2015 8:36:19 AM,1.377631,Normal
30/12/2015 8:37:19 AM,1.377631,Normal
30/12/2015 8:38:19 AM,1.409669,Normal
30/12/2015 8:39:19 AM,1.409669,Normal
30/12/2015 8:40:19 AM,1.409669,Normal
30/12/2015 8:41:19 AM,1.409669,Normal
30/12/2015 8:42:19 AM,1.409669,Normal
30/12/2015 8:43:19 AM,1.489764,Normal
30/12/2015 8:44:19 AM,1.441707,Normal
30/12/2015 8:45:19 AM,1.345593,Normal
30/12/2015 8:46:19 AM,1.377631,Normal
30/12/2015 8:47:19 AM,1.377631,Normal
30/12/2015 8:48:19 AM,1.409669,Normal
30/12/2015 8:49:19 AM,1.409669,Normal
30/12/2015 8:50:19 AM,1.457726,Normal
30/12/2015 8:51:19 AM,1.409669,Normal
30/12/2015 8:52:19 AM,1.409669,Normal
30/12/2015 8:53:19 AM,1.377631,Normal
30/12/2015 8:54:19 AM,1.377631,Normal
30/12/2015 8:55:19 AM,1.409669,Normal
30/12/2015 8:56:19 AM,1.409669,Normal
30/12/2015 8:57:19 AM,1.409669,Normal
30/12/2015 8:58:19 AM,1.409669,Normal
30/12/2015 8:59:19 AM,1.489764,Normal
30/12/2015 9:00:19 AM,1.377631,Normal
30/12/2015 9:01:19 AM,1.425688,Normal
30/12/2015 9:02:19 AM,1.457726,Normal
30/12/2015 9:03:19 AM,1.377631,Normal
30/12/2015 9:04:19 AM,1.425688,Normal
30/12/2015 9:05:19 AM,1.457726,Normal
30/12/2015 9:06:19 AM,1.409669,Normal
30/12/2015 9:07:19 AM,1.425688,Normal
30/12/2015 9:08:19 AM,1.441707,Normal
30/12/2015 9:09:19 AM,1.457726,Normal
30/12/2015 9:10:19 AM,1.505783,Normal
30/12/2015 9:11:19 AM,1.409669,Normal
30/12/2015 9:12:19 AM,1.425688,Normal
30/12/2015 9:13:19 AM,1.521802,Normal
30/12/2015 9:14:19 AM,1.425688,Normal
30/12/2015 9:15:19 AM,1.537821,Normal
30/12/2015 9:16:19 AM,1.409669,Normal
30/12/2015 9:17:19 AM,1.441707,Normal
30/12/2015 9:18:19 AM,1.409669,Normal
30/12/2015 9:19:19 AM,1.425688,Normal
30/12/2015 9:20:19 AM,1.457726,Normal
30/12/2015 9:21:19 AM,1.409669,Normal
30/12/2015 9:22:19 AM,1.409669,Normal
30/12/2015 9:23:19 AM,1.409669,Normal
30/12/2015 9:24:19 AM,1.409669,Normal
30/12/2015 9:25:19 AM,1.409669,Normal
30/12/2015 9:26:19 AM,1.409669,Normal
30/12/2015 9:27:19 AM,1.409669,Normal
30/12/2015 9:28:19 AM,1.409669,Normal
30/12/2015 9:29:19 AM,1.409669,Normal
30/12/2015 9:30:19 AM,1.409669,Normal
30/12/2015 9:31:19 AM,1.425688,Normal
30/12/2015 9:32:19 AM,1.409669,Normal
30/12/2015 9:33:19 AM,1.361612,Normal
30/12/2015 9:34:19 AM,1.425688,Normal
30/12/2015 9:35:19 AM,1.377631,Normal
30/12/2015 9:36:19 AM,1.409669,Normal
30/12/2015 9:37:19 AM,1.425688,Normal
30/12/2015 9:38:19 AM,1.489764,Normal
30/12/2015 9:39:19 AM,1.441707,Normal
30/12/2015 9:40:19 AM,1.377631,Normal
30/12/2015 9:41:19 AM,1.425688,Normal
30/12/2015 9:42:19 AM,1.441707,Normal
30/12/2015 9:43:19 AM,1.441707,Normal
30/12/2015 9:44:19 AM,1.409669,Normal
30/12/2015 9:45:19 AM,1.425688,Normal
30/12/2015 9:46:19 AM,1.425688,Normal
30/12/2015 9:47:19 AM,1.425688,Normal
30/12/2015 9:48:19 AM,1.505783,Normal
30/12/2015 9:49:19 AM,1.441707,Normal
30/12/2015 9:50:19 AM,1.521802,Normal
30/12/2015 9:56:40 AM,1.441707,Normal
30/12/2015 9:57:40 AM,1.457726,Normal
30/12/2015 9:58:40 AM,1.441707,Normal
30/12/2015 9:59:40 AM,1.425688,Normal
30/12/2015 10:00:40 AM,1.425688,Normal
30/12/2015 10:01:40 AM,1.505783,Normal
30/12/2015 10:12:52 AM,1.409669,Normal
30/12/2015 10:13:52 AM,1.409669,Normal
30/12/2015 10:14:52 AM,1.409669,Normal
30/12/2015 10:15:52 AM,1.409669,Normal
30/12/2015 10:16:52 AM,1.409669,Normal
30/12/2015 10:17:52 AM,1.409669,Normal
30/12/2015 10:18:52 AM,1.425688,Normal
30/12/2015 10:19:52 AM,1.441707,Normal
30/12/2015 10:20:52 AM,1.345593,Normal
30/12/2015 10:21:52 AM,1.425688,Normal
30/12/2015 10:22:52 AM,1.425688,Normal
30/12/2015 10:23:52 AM,1.425688,Normal
30/12/2015 10:24:52 AM,1.409669,Normal
30/12/2015 10:25:52 AM,1.377631,Normal
30/12/2015 10:26:52 AM,1.441707,Normal
30/12/2015 10:27:52 AM,1.441707,Normal
30/12/2015 10:28:52 AM,1.425688,Normal
30/12/2015 10:29:52 AM,1.425688,Normal
30/12/2015 10:30:52 AM,1.409669,Normal
30/12/2015 10:31:52 AM,1.409669,Normal
30/12/2015 10:32:52 AM,1.585878,Normal
30/12/2015 10:33:52 AM,1.345593,Normal
30/12/2015 10:34:52 AM,1.505783,Normal
30/12/2015 10:35:52 AM,1.457726,Normal
30/12/2015 10:36:52 AM,1.489764,Normal
30/12/2015 10:37:52 AM,1.441707,Normal
30/12/2015 10:38:52 AM,1.409669,Normal
30/12/2015 10:39:52 AM,1.457726,Normal
30/12/2015 10:40:52 AM,1.601897,Normal
30/12/2015 10:41:52 AM,1.441707,Normal
30/12/2015 10:42:52 AM,1.505783,Normal
30/12/2015 10:43:52 AM,1.521802,Normal
30/12/2015 10:44:52 AM,1.489764,Normal
30/12/2015 10:45:52 AM,1.425688,Normal
30/12/2015 10:46:52 AM,1.409669,Normal
30/12/2015 10:47:52 AM,1.425688,Normal
30/12/2015 10:48:52 AM,1.521802,Normal
30/12/2015 10:49:52 AM,1.409669,Normal
30/12/2015 10:50:52 AM,1.441707,Normal
30/12/2015 10:51:52 AM,1.441707,Normal
30/12/2015 10:52:52 AM,1.441707,Normal
30/12/2015 10:53:52 AM,1.425688,Normal
30/12/2015 10:54:52 AM,1.409669,Normal
30/12/2015 10:55:52 AM,1.425688,Normal
30/12/2015 10:56:52 AM,1.537821,Normal
30/12/2015 10:57:52 AM,1.441707,Normal
30/12/2015 10:58:52 AM,1.425688,Normal
30/12/2015 10:59:52 AM,1.457726,Normal
30/12/2015 11:00:52 AM,1.489764,Normal
30/12/2015 11:01:52 AM,1.425688,Normal
30/12/2015 11:02:52 AM,1.441707,Normal
30/12/2015 11:03:52 AM,1.377631,Normal
30/12/2015 11:04:52 AM,1.409669,Normal
30/12/2015 11:05:52 AM,1.457726,Normal
30/12/2015 11:06:52 AM,1.409669,Normal
30/12/2015 11:07:52 AM,1.409669,Normal
30/12/2015 11:08:52 AM,1.409669,Normal
30/12/2015 11:09:52 AM,1.441707,Normal
30/12/2015 11:10:52 AM,1.441707,Normal
30/12/2015 11:11:52 AM,1.441707,Normal
30/12/2015 11:12:52 AM,1.505783,Normal
30/12/2015 11:13:52 AM,1.505783,Normal
30/12/2015 11:14:52 AM,1.457726,Normal
30/12/2015 11:15:52 AM,1.425688,Normal
30/12/2015 11:16:52 AM,1.457726,Normal
30/12/2015 11:17:52 AM,1.457726,Normal
30/12/2015 11:18:52 AM,1.457726,Normal
30/12/2015 11:19:52 AM,1.441707,Normal
30/12/2015 11:20:52 AM,1.425688,Normal
30/12/2015 11:21:52 AM,1.585878,Normal
30/12/2015 11:22:52 AM,1.489764,Normal
30/12/2015 11:23:52 AM,1.457726,Normal
30/12/2015 11:24:52 AM,1.457726,Normal
30/12/2015 11:25:52 AM,1.377631,Normal
30/12/2015 11:26:52 AM,1.505783,Normal
30/12/2015 11:27:52 AM,1.521802,Normal
30/12/2015 11:28:52 AM,1.505783,Normal
30/12/2015 11:29:52 AM,1.521802,Normal
30/12/2015 11:30:52 AM,1.585878,Normal
30/12/2015 11:31:52 AM,1.537821,Normal
30/12/2015 11:32:52 AM,1.425688,Normal
30/12/2015 11:33:52 AM,1.505783,Normal
30/12/2015 11:34:52 AM,1.441707,Normal
30/12/2015 11:35:52 AM,1.521802,Normal
30/12/2015 11:36:52 AM,1.505783,Normal
30/12/2015 11:37:52 AM,1.537821,Normal
30/12/2015 11:38:52 AM,1.649953,Normal
30/12/2015 11:39:52 AM,1.521802,Normal
30/12/2015 11:40:52 AM,1.617916,Normal
30/12/2015 11:41:52 AM,1.569859,Normal
30/12/2015 11:42:52 AM,1.537821,Normal
30/12/2015 11:43:52 AM,1.537821,Normal
30/12/2015 11:44:52 AM,1.601897,Normal
30/12/2015 11:45:52 AM,1.569859,Normal
30/12/2015 11:46:52 AM,1.537821,Normal
30/12/2015 11:47:52 AM,1.537821,Normal
